DATE,YEAR,MONTH,LOP,TEUS,BOX,DPP,BCH,BSH,AVERAGE CD,TEUS 2023,BOX 2023,DPP 2023,BCH 2023,BSH 2023,AVERAGE CD 2023
2025-07-08 00:00:00,2025,7,SIT,28252.0,18571,38030796871,20,34,4.32,0.0,0.0,0,0.0,0.0,0.0
2025-07-09 00:00:00,2025,7,OOL,28403.0,17746,35228020961,22,50,6.9,0.0,0.0,0,0.0,0.0,0.0
2025-07-10 00:00:00,2025,7,ONE,18081.0,11839,23442766138,21,41,4.76,0.0,0.0,0,0.0,0.0,0.0
2025-07-11 00:00:00,2025,7,KMT,13362.0,9455,17958774524,20,31,1.7,0.0,0.0,0,0.0,0.0,0.0
2025-07-12 00:00:00,2025,7,GSL,10818.0,7710,14225546008,22,48,2.18,0.0,0.0,0,0.0,0.0,0.0
2025-07-13 00:00:00,2025,7,YML,9223.0,6443,11823671477,19,40,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-14 00:00:00,2025,7,NSS,9960.0,6732,12948902870,21,46,2.53,0.0,0.0,0,0.0,0.0,0.0
2025-07-15 00:00:00,2025,7,TSL,7999.0,5173,10320636410,21,39,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-07-16 00:00:00,2025,7,RCL,6304.0,4029,8195680818,20,36,2.64,0.0,0.0,0,0.0,0.0,0.0
2025-07-17 00:00:00,2025,7,ANL,6010.0,3759,7738452409,23,16,2.79,0.0,0.0,0,0.0,0.0,0.0
2025-07-18 00:00:00,2025,7,BEN,2552.0,2049,3249214523,24,18,1.21,0.0,0.0,0,0.0,0.0,0.0
2025-07-19 00:00:00,2025,7,LMA,2139.0,1664,2671986260,19,19,1.25,0.0,0.0,0,0.0,0.0,0.0
2025-07-20 00:00:00,2025,7,HPL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-21 00:00:00,2025,7,PIL,4109.0,2843,5527944407,24,54,2.23,0.0,0.0,0,0.0,0.0,0.0
2025-07-22 00:00:00,2025,7,KAL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-23 00:00:00,2025,7,XCL,1055.0,711,1420152732,16,39,2.62,0.0,0.0,0,0.0,0.0,0.0
2025-07-24 00:00:00,2025,7,KSL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-25 00:00:00,2025,7,ACL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-26 00:00:00,2025,7,ESL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-01 00:00:00,2025,8,CMA,175722.0,108019,220312756634,23,48,2,0.0,0.0,0,0.0,0.0,0.0
2025-08-02 00:00:00,2025,8,SSL,166221.0,110476,209577661020,24,57,6,0.0,0.0,0,0.0,0.0,0.0
2025-08-03 00:00:00,2025,8,MSK,146874.0,92451,187064048235,25,57,5,0.0,0.0,0,0.0,0.0,0.0
2025-08-04 00:00:00,2025,8,EMC,118712.0,74516,151719479483,24,42,8,0.0,0.0,0,0.0,0.0,0.0
2025-08-05 00:00:00,2025,8,MSC,93584.0,61061,119162078468,23,47,5,0.0,0.0,0,0.0,0.0,0.0
2025-08-06 00:00:00,2025,8,COS,71988.0,46053,90355428471,26,64,6,0.0,0.0,0,0.0,0.0,0.0
2025-08-07 00:00:00,2025,8,WHL,41015.0,26574,54985397529,20,38,2,0.0,0.0,0,0.0,0.0,0.0
2025-08-08 00:00:00,2025,8,OOL,35929.0,22736,44885558530,22,49,7.1,0.0,0.0,0,0.0,0.0,0.0
2025-08-09 00:00:00,2025,8,SIT,32300.0,21236,43489468241,20,34,4,0.0,0.0,0,0.0,0.0,0.0
2025-08-10 00:00:00,2025,8,ONE,20448.0,13457,26484804419,22,42,4.3,0.0,0.0,0,0.0,0.0,0.0
2025-08-11 00:00:00,2025,8,KMT,15193.0,10774,20363838500,20,33,2,0.0,0.0,0,0.0,0.0,0.0
2025-08-12 00:00:00,2025,8,GSL,12265.0,8723,16112187621,22,48,2.3,0.0,0.0,0,0.0,0.0,0.0
2025-08-13 00:00:00,2025,8,NSS,11285.0,7626,14682715794,20,45,2.6,0.0,0.0,0,0.0,0.0,0.0
2025-08-14 00:00:00,2025,8,TSL,10763.0,7054,13958305855,21,39,2,0.0,0.0,0,0.0,0.0,0.0
2025-08-15 00:00:00,2025,8,YML,10341.0,7244,13222901649,20,43,3,0.0,0.0,0,0.0,0.0,0.0
2025-08-16 00:00:00,2025,8,RCL,7278.0,4689,9485030659,20,37,2,0.0,0.0,0,0.0,0.0,0.0
2025-08-17 00:00:00,2025,8,ANL,6657.0,4270,8572976154,22,16,3,0.0,0.0,0,0.0,0.0,0.0
2025-08-18 00:00:00,2025,8,PIL,6056.0,4163,8046953272,26,57,1.8,0.0,0.0,0,0.0,0.0,0.0
2025-08-19 00:00:00,2025,8,BEN,2757.0,2209,3510517759,22,18,1,0.0,0.0,0,0.0,0.0,0.0
2025-08-20 00:00:00,2025,8,LMA,2494.0,1941,3136783476,19,19,1,0.0,0.0,0,0.0,0.0,0.0
2025-08-21 00:00:00,2025,8,HMM,1590.0,1029,2142399608,27,48,2.7,0.0,0.0,0,0.0,0.0,0.0
2025-08-22 00:00:00,2025,8,XCL,1055.0,711,1420152732,16,39,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-23 00:00:00,2025,8,HPL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-24 00:00:00,2025,8,KAL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-25 00:00:00,2025,8,KSL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-26 00:00:00,2025,8,ACL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-08-27 00:00:00,2025,8,ESL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,CMA,192255.0,118332,241512687122,22,48,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,SSL,182147.0,120535,229151805870,24,57,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,MSK,168954.0,106169,214917664118,25,57,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,EMC,132377.0,83010,169257206395,24,43,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,MSC,105144.0,69136,134696567551,23,47,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,COS,81077.0,52047,102043101246,26,65,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,WHL,45695.0,29665,61233779494,20,40,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,OOL,43695.0,27978,55135677982,22,49,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,SIT,36517.0,24198,49420184761,20,37,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,ONE,23077.0,15174,29899542059,22,42,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,KMT,17166.0,12194,23042814621,20,34,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,GSL,15252.0,10825,20029763488,21,47,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,NSS,12977.0,8732,16785476733,20,45,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,TSL,10763.0,7054,13958305855,21,39,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,YML,11521.0,8070,14764432569,20,43,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,RCL,7278.0,4689,9485030659,20,37,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,ANL,8383.0,5386,10878550861,23,17,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,PIL,10744.0,7316,14257385524,25,54,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,BEN,3152.0,2537,4006734251,22,18,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,LMA,2637.0,2057,3324841130,19,18,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,HMM,3204.0,2153,4350261439,30,57,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,XCL,3804.0,2585,5064917456,18,42,,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-09-01 00:00:00,2025,9,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-10-01 00:00:00,2025,10,CMA,213136.0,131626,268745011756,22,48,2025-01-02 00:00:00,,,,,,
2025-10-02 00:00:00,2025,10,SSL,207722.0,137357,261374819728,23,56,2025-05-02 00:00:00,,,,,,
2025-10-03 00:00:00,2025,10,MSK,188745.0,118632,240444809867,25,56,2025-03-02 00:00:00,,,,,,
2025-10-04 00:00:00,2025,10,EMC,149251.0,93516,190972453876,24,43,2.0,,,,,,
2025-10-05 00:00:00,2025,10,MSC,123753.0,81262,158165674386,22,47,2025-03-02 00:00:00,,,,,,
2025-10-06 00:00:00,2025,10,COS,83368.0,53583,105125616223,26,62,2025-06-02 00:00:00,,,,,,
2025-10-07 00:00:00,2025,10,WHL,51236.0,32968,65038282033,22,49,2025-01-02 00:00:00,,,,,,
2025-10-08 00:00:00,2025,10,OOL,46832.0,30431,62745782405,20,41,2025-03-02 00:00:00,,,,,,
2025-10-09 00:00:00,2025,10,SIT,40194.0,26753,54592096583,20,37,2025-09-01 00:00:00,,,,,,
2025-10-10 00:00:00,2025,10,ONE,27051.0,17659,35093899019,21,42,2025-01-02 00:00:00,,,,,,
2025-10-11 00:00:00,2025,10,KMT,18518.0,13186,24910190520,20,34,2025-09-01 00:00:00,,,,,,
2025-10-12 00:00:00,2025,10,GSL,16569.0,11782,21780625622,21,47,2025-01-02 00:00:00,,,,,,
2025-10-13 00:00:00,2025,10,NSS,16327.0,11085,21618196265,25,55,2025-03-02 00:00:00,,,,,,
2025-10-14 00:00:00,2025,10,TSL,14435.0,9716,18740765264,20,45,2.0,,,,,,
2025-10-15 00:00:00,2025,10,YML,12733.0,8936,16348979910,21,43,2025-01-02 00:00:00,,,,,,
2025-10-16 00:00:00,2025,10,RCL,0.0,7980,15728673658,22,40,2025-01-02 00:00:00,,,,,,
2025-10-17 00:00:00,2025,10,ANL,9447.0,6158,12140188204,23,18,2025-02-01 00:00:00,,,,,,
2025-10-18 00:00:00,2025,10,PIL,8553.0,5523,11147069734,21,40,2025-02-02 00:00:00,,,,,,
2025-10-19 00:00:00,2025,10,BEN,5540.0,3785,7266314820,19,44,2025-03-01 00:00:00,,,,,,
2025-10-20 00:00:00,2025,10,LMA,5198.0,3472,6953776099,31,61,2025-01-01 00:00:00,,,,,,
2025-10-21 00:00:00,2025,10,HMM,3342.0,2688,4240756765,22,19,2025-04-02 00:00:00,,,,,,
2025-10-22 00:00:00,2025,10,XCL,2922.0,2297,3749593716,19,18,2025-04-02 00:00:00,,,,,,
2025-10-23 00:00:00,2025,10,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-10-24 00:00:00,2025,10,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-10-25 00:00:00,2025,10,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-10-26 00:00:00,2025,10,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-10-27 00:00:00,2025,10,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-11-01 00:00:00,2025,11,CMA,233870.0,144324,295364202738,22,48,2.137857143,,,,,,
2025-11-02 00:00:00,2025,11,SSL,230837.0,152225,290433413700,23,56,2.539473684,,,,,,
2025-11-03 00:00:00,2025,11,MSK,208026.0,130640,265092111283,25,56,2.280692308,,,,,,
2025-11-04 00:00:00,2025,11,EMC,164215.0,102848,210465601448,23,43,2.021647059,,,,,,
2025-11-05 00:00:00,2025,11,MSC,137387.0,90484,176156321408,22,47,2.258024691,,,,,,
2025-11-06 00:00:00,2025,11,COS,85434.0,55034,108091818703,27,63,2.560625,,,,,,
2025-11-07 00:00:00,2025,11,WHL,58563.0,37834,74722665837,22,49,2.247727273,,,,,,
2025-11-08 00:00:00,2025,11,OOL,48404.0,31352,64751062751,20,41,2.072926829,,,,,,
2025-11-09 00:00:00,2025,11,SIT,44712.0,29803,60892067122,20,37,1.91440678,,,,,,
2025-11-10 00:00:00,2025,11,ONE,29601.0,19310,38496104343,21,41,2.1424,,,,,,
2025-11-11 00:00:00,2025,11,KMT,19225.0,13690,25853351528,19,33,1.927333333,,,,,,
2025-11-12 00:00:00,2025,11,GSL,17981.0,12745,23625636295,21,46,2.107692308,,,,,,
2025-11-13 00:00:00,2025,11,NSS,20144.0,13643,26533964210,25,54,2.2075,,,,,,
2025-11-14 00:00:00,2025,11,TSL,15653.0,10566,20401937727,20,44,2.265454545,,,,,,
2025-11-15 00:00:00,2025,11,YML,13925.0,9765,17878363112,21,43,2.14,,,,,,
2025-11-16 00:00:00,2025,11,RCL,14073.0,9392,18486787379,23,43,2.072,,,,,,
2025-11-17 00:00:00,2025,11,ANL,11570.0,7624,14849730111,23,18,1.1928,,,,,,
2025-11-18 00:00:00,2025,11,PIL,9893.0,6339,12899908185,21,40,2.135555556,,,,,,
2025-11-19 00:00:00,2025,11,BEN,5540.0,3785,7266314820,19,44,2.435,,,,,,
2025-11-20 00:00:00,2025,11,LMA,7582.0,5119,9990034777,30,60,2.385,,,,,,
2025-11-21 00:00:00,2025,11,HMM,3801.0,3025,4911744900,21,19,1.324736842,,,,,,
2025-11-22 00:00:00,2025,11,XCL,3104.0,2451,4000473412,19,18,1.158823529,,,,,,
2025-11-23 00:00:00,2025,11,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-11-24 00:00:00,2025,11,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-11-25 00:00:00,2025,11,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-11-26 00:00:00,2025,11,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-11-27 00:00:00,2025,11,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-12-27 00:00:00,2025,12,SSL,252861.0,166254,318398030549,23,55,2.5,0.0,0.0,0,0.0,0.0,0.0
2025-12-28 00:00:00,2025,12,CMA,252149.0,155574,318924630584,22,48,4.5,0.0,0.0,0,0.0,0.0,0.0
2025-12-29 00:00:00,2025,12,MSK,227683.0,143117,290762636078,25,55,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-30 00:00:00,2025,12,EMC,181312.0,113187,232519057245,23,43,2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,MSC,151793.0,100150,195417821722,22,47,2.3,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,COS,87204.0,56213,110490863862,27,62,2.5,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,OOL,66352.0,42871,84943846893,22,49,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,WHL,50287.0,32464,67163625708,21,42,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,SIT,48110.0,32127,65590563958,20,37,1.9,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,ONE,31927.0,20704,41520344556,21,41,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,PIL,25904.0,17401,33891917563,25,54,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,KMT,20990.0,14944,28189352252,20,33,1.9,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,GSL,19277.0,13599,25300209121,21,45,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,NSS,17294.0,11674,22622696127,19,44,2.3,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,YML,16650.0,11563,21328679496,21,43,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,TSL,15724.0,10522,20721957269,23,43,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,RCL,12861.0,8184,16726387404,20,40,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,ANL,12270.0,8080,15851891087,22,18,1.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,HMM,10275.0,6938,13585983602,29,58,2.4,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,XCL,6791.0,4614,8935361815,20,45,2.4,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,BEN,4042.0,3210,5237612965,21,18,1.3,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,LMA,3530.0,2796,4564244573,18,18,1.2,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-12-31 00:00:00,2025,12,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2026-01-01 00:00:00,2026,1,CMA,21501.0,12676,26276836436,18,39,1.82,,,,,,
2026-01-02 00:00:00,2026,1,EMC,17186.0,10542,21323730981,23,35,1.85,,,,,,
2026-01-03 00:00:00,2026,1,SSL,16993.0,10768,21580551336,19,47,2.59,,,,,,
2026-01-04 00:00:00,2026,1,MSK,16404.0,10400,21099007585,22,40,1.99,,,,,,
2026-01-05 00:00:00,2026,1,MSC,10541.0,6769,13476644510,24,38,1.77,,,,,,
2026-01-06 00:00:00,2026,1,OOL,4841.0,3070,6399745344,21,40,1.96,,,,,,
2026-01-07 00:00:00,2026,1,PIL,4760.0,3055,5910536314,21,32,1.63,,,,,,
2026-01-08 00:00:00,2026,1,COS,4470.0,2727,5334462095,29,49,1.47,,,,,,
2026-01-09 00:00:00,2026,1,SIT,1920.0,1196,2622643159,14,28,1.95,,,,,,
2026-01-10 00:00:00,2026,1,KMT,1726.0,1195,2276685679,14,23,1.78,,,,,,
2026-01-11 00:00:00,2026,1,TSL,1597.0,1013,2001937101,14,32,2.37,,,,,,
2026-01-12 00:00:00,2026,1,WHL,1544.0,965,2041758955,20,29,1.65,,,,,,
2026-01-13 00:00:00,2026,1,RCL,1418.0,957,1807058864,19,31,1.65,,,,,,
2026-01-14 00:00:00,2026,1,ANL,1329.0,834,1612482603,21,20,1.19,,,,,,
2026-01-15 00:00:00,2026,1,YML,1328.0,925,1690462129,25,53,2.27,,,,,,
2026-01-16 00:00:00,2026,1,GSL,1327.0,883,1671190642,31,50,1.68,,,,,,
2026-01-17 00:00:00,2026,1,ONE,900.0,544,1185026863,15,33,2.46,,,,,,
2026-01-18 00:00:00,2026,1,XCL,878.0,618,1102248690,22,23,1.17,,,,,,
2026-01-19 00:00:00,2026,1,BEN,290.0,229,344491331,19,23,1.58,,,,,,
2026-01-20 00:00:00,2026,1,LMA,237.0,197,279462236,22,18,1.16,,,,,,
2026-01-21 00:00:00,2026,1,NSS,0.0,0,Rp -,0,0,0,,,,,,
2026-01-22 00:00:00,2026,1,HMM,0.0,0,Rp -,0,0,0,,,,,,
2026-01-23 00:00:00,2026,1,HPL,0.0,0,Rp -,0,0,0,,,,,,
2026-01-24 00:00:00,2026,1,KAL,0.0,0,Rp -,0,0,0,,,,,,
2026-01-25 00:00:00,2026,1,KSL,0.0,0,Rp -,0,0,0,,,,,,
2026-01-26 00:00:00,2026,1,ACL,0.0,0,Rp -,0,0,0,,,,,,
2026-01-27 00:00:00,2026,1,ESL,0.0,0,Rp -,0,0,0,,,,,,
