date,year,month,lop,persentase,tahun_kategori,total_teus,sumber_sheet
2025-02-01,2025,2,MELL,0.0,2026,0.0,B.OPR INT
2025-02-01,2025,2,OTHER,0.0,2026,0.0,B.OPR INT
2025-03-01,2025,3,CMA,0.0,2026,0.0,B.OPR INT
2025-03-02,2025,3,SSL,0.0,2026,0.0,B.OPR INT
2025-03-03,2025,3,MSK,0.0,2026,0.0,B.OPR INT
2025-03-04,2025,3,EMC,0.0,2026,0.0,B.OPR INT
2025-03-05,2025,3,MSC,0.0,2026,0.0,B.OPR INT
2025-03-06,2025,3,COS,0.0,2026,0.0,B.OPR INT
2025-03-07,2025,3,WHL,0.0,2026,0.0,B.OPR INT
2025-03-08,2025,3,SIT,0.0,2026,0.0,B.OPR INT
2025-03-09,2025,3,OOL,0.0,2026,0.0,B.OPR INT
2025-03-10,2025,3,KMT,0.0,2026,0.0,B.OPR INT
2025-03-11,2025,3,ONE,0.0,2026,0.0,B.OPR INT
2025-03-12,2025,3,YML,0.0,2026,0.0,B.OPR INT
2025-03-13,2025,3,GSL,0.0,2026,0.0,B.OPR INT
2025-03-14,2025,3,NSS,0.0,2026,0.0,B.OPR INT
2025-03-15,2025,3,ANL,0.0,2026,0.0,B.OPR INT
2025-03-16,2025,3,TSL,0.0,2026,0.0,B.OPR INT
2025-03-17,2025,3,RCL,0.0,2026,0.0,B.OPR INT
2025-03-18,2025,3,LMA,0.0,2026,0.0,B.OPR INT
2025-03-19,2025,3,BEN,0.0,2026,0.0,B.OPR INT
2025-03-20,2025,3,HPL,0.0,2026,0.0,B.OPR INT
2025-03-21,2025,3,PIL,0.0,2026,0.0,B.OPR INT
2025-03-22,2025,3,KAL,0.0,2026,0.0,B.OPR INT
2025-03-23,2025,3,XCL,0.0,2026,0.0,B.OPR INT
2025-03-24,2025,3,KSL,0.0,2026,0.0,B.OPR INT
2025-03-25,2025,3,ACL,0.0,2026,0.0,B.OPR INT
2025-03-26,2025,3,ESL,0.0,2026,0.0,B.OPR INT
2025-04-02,2025,4,CMA,0.0,2026,0.0,B.OPR INT
2025-04-03,2025,4,SSL,0.0,2026,0.0,B.OPR INT
2025-04-04,2025,4,MSK,0.0,2026,0.0,B.OPR INT
2025-04-05,2025,4,EMC,0.0,2026,0.0,B.OPR INT
2025-04-06,2025,4,MSC,0.0,2026,0.0,B.OPR INT
2025-04-07,2025,4,COS,0.0,2026,0.0,B.OPR INT
2025-04-08,2025,4,WHL,0.0,2026,0.0,B.OPR INT
2025-04-09,2025,4,SIT,0.0,2026,0.0,B.OPR INT
2025-04-10,2025,4,OOL,0.0,2026,0.0,B.OPR INT
2025-04-11,2025,4,ONE,0.0,2026,0.0,B.OPR INT
2025-04-12,2025,4,KMT,0.0,2026,0.0,B.OPR INT
2025-04-13,2025,4,GSL,0.0,2026,0.0,B.OPR INT
2025-04-14,2025,4,YML,0.0,2026,0.0,B.OPR INT
2025-04-15,2025,4,NSS,0.0,2026,0.0,B.OPR INT
2025-04-16,2025,4,TSL,0.0,2026,0.0,B.OPR INT
2025-04-17,2025,4,ANL,0.0,2026,0.0,B.OPR INT
2025-04-18,2025,4,RCL,0.0,2026,0.0,B.OPR INT
2025-04-19,2025,4,LMA,0.0,2026,0.0,B.OPR INT
2025-04-20,2025,4,BEN,0.0,2026,0.0,B.OPR INT
2025-04-21,2025,4,HPL,0.0,2026,0.0,B.OPR INT
2025-04-22,2025,4,PIL,0.0,2026,0.0,B.OPR INT
2025-04-23,2025,4,KAL,0.0,2026,0.0,B.OPR INT
2025-04-24,2025,4,XCL,0.0,2026,0.0,B.OPR INT
2025-04-25,2025,4,KSL,0.0,2026,0.0,B.OPR INT
2025-04-26,2025,4,ACL,0.0,2026,0.0,B.OPR INT
2025-04-27,2025,4,ESL,0.0,2026,0.0,B.OPR INT
2025-05-04,2025,5,CMA,0.0,2026,0.0,B.OPR INT
2025-05-05,2025,5,MSK,0.0,2026,0.0,B.OPR INT
2025-05-06,2025,5,EMC,0.0,2026,0.0,B.OPR INT
2025-05-07,2025,5,ONE,0.0,2026,0.0,B.OPR INT
2025-05-08,2025,5,COSCO,0.0,2026,0.0,B.OPR INT
2025-05-09,2025,5,MSC,0.0,2026,0.0,B.OPR INT
2025-05-10,2025,5,OOCL,0.0,2026,0.0,B.OPR INT
2025-05-11,2025,5,WHL,0.0,2026,0.0,B.OPR INT
2025-05-12,2025,5,SITC,0.0,2026,0.0,B.OPR INT
2025-05-13,2025,5,RCL,0.0,2026,0.0,B.OPR INT
2025-05-14,2025,5,HAPAG,0.0,2026,0.0,B.OPR INT
2025-05-15,2025,5,YML,0.0,2026,0.0,B.OPR INT
2025-05-16,2025,5,KMTC,0.0,2026,0.0,B.OPR INT
2025-05-17,2025,5,GSL,0.0,2026,0.0,B.OPR INT
2025-05-18,2025,5,SSL,0.0,2026,0.0,B.OPR INT
2025-05-19,2025,5,PIL,0.0,2026,0.0,B.OPR INT
2025-05-20,2025,5,TSL,0.0,2026,0.0,B.OPR INT
2025-05-21,2025,5,NSS,0.0,2026,0.0,B.OPR INT
2025-05-22,2025,5,OTHERS,0.0,2026,0.0,B.OPR INT
2025-05-23,2025,5,XCL,0.0,2026,0.0,B.OPR INT
2025-05-24,2025,5,HMM,0.0,2026,0.0,B.OPR INT
2025-05-25,2025,5,MELL,0.0,2026,0.0,B.OPR INT
2025-05-26,2025,5,SWI,0.0,2026,0.0,B.OPR INT
2025-05-27,2025,5,KRL,0.0,2026,0.0,B.OPR INT
2025-05-28,2025,5,BEN,0.0,2026,0.0,B.OPR INT
2025-05-29,2025,5,KSL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,CMA,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,MSK,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,EMC,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,ONE,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,COSCO,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,MSC,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,OOCL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,WHL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,SITC,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,RCL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,HAPAG,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,YML,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,KMTC,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,GSL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,SSL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,PIL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,TSL,0.0,2026,0.0,B.OPR INT
2025-06-01,2025,6,NSS,0.0,2026,0.0,B.OPR INT
2025-06-02,2025,6,OTHERS,0.0,2026,0.0,B.OPR INT
2025-06-03,2025,6,XCL,0.0,2026,0.0,B.OPR INT
2025-06-04,2025,6,HMM,0.0,2026,0.0,B.OPR INT
2025-06-05,2025,6,MELL,0.0,2026,0.0,B.OPR INT
2025-06-06,2025,6,SWI,0.0,2026,0.0,B.OPR INT
2025-06-07,2025,6,KRL,0.0,2026,0.0,B.OPR INT
2025-06-08,2025,6,BEN,0.0,2026,0.0,B.OPR INT
2025-06-09,2025,6,KSL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,OOCL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,RCL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,SITC,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,HAPAG,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,YML,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,KMTC,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,OTHER,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,GSL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,SSL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,PIL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,ANL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,HMM,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,XCL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,MELL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,KRL,0.0,2026,0.0,B.OPR INT
2025-07-01,2025,7,KSL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,CMA,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,EMC,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,MSK,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,MSC,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,ONE,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,WHL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,COSCO,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,OOCL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,RCL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,SITC,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,HAPAG,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,YML,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,KMTC,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,OTHER,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,GSL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,SSL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,PIL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,ANL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,HMM,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,XCL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,MELL,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,BEN,0.0,2026,0.0,B.OPR INT
2025-08-01,2025,8,KRL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,CMA,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,EMC,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,MSK,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,MSC,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,ONE,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,WHL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,COSCO,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,OOCL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,RCL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,SITC,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,HAPAG,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,YML,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,KMTC,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,OTHER,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,GSL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,SSL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,PIL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,ANL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,HMM,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,XCL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,MELL,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,BEN,0.0,2026,0.0,B.OPR INT
2025-09-01,2025,9,KRL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,CMA,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,EMC,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,MSK,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,MSC,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,ONE,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,WHL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,COSCO,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,OOCL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,RCL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,SITC,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,HAPAG,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,YML,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,KMTC,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,OTHER,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,GSL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,SSL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,PIL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,ANL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,HMM,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,XCL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,MELL,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,BEN,0.0,2026,0.0,B.OPR INT
2025-10-01,2025,10,KRL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,CMA,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,EMC,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,MSK,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,MSC,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,ONE,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,WHL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,COSCO,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,OOCL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,RCL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,HAPAG,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,SITC,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,KMTC,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,YML,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,GSL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,OTHER,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,SSL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,PIL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,ANL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,HMM,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,XCL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,MELL,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,BEN,0.0,2026,0.0,B.OPR INT
2025-11-01,2025,11,KRL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,CMA,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,MSK,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,EMC,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,MSC,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,ONE,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,COSCO,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,OOCL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,WHL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,SITC,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,HAPAG,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,RCL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,PIL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,YML,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,KMTC,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,OTHERS,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,TSL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,SSL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,GSL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,NSS,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,HMM,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,XCL,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,SWI,0.0,2026,0.0,B.OPR INT
2025-12-01,2025,12,MELL,0.0,2026,0.0,B.OPR INT
2025-12-02,2025,12,KRL,0.0,2026,0.0,B.OPR INT
2026-01-01,2026,1,CMA,0.1683,2026,25049.0,B.OPR INT
2026-01-02,2026,1,EMC,0.1768,2026,16841.0,B.OPR INT
2026-01-03,2026,1,MSK,0.0499,2026,14918.0,B.OPR INT
2026-01-04,2026,1,MSC,0.4508,2026,12944.0,B.OPR INT
2026-01-05,2026,1,ONE,-0.0993,2026,11806.0,B.OPR INT
2026-01-06,2026,1,COSCO,-0.4347,2026,6690.0,B.OPR INT
2026-01-07,2026,1,OOCL,-0.1427,2026,5575.0,B.OPR INT
2026-01-08,2026,1,PIL,1.6793,2026,3601.0,B.OPR INT
2026-01-09,2026,1,HAPAG,-0.0732,2026,2910.0,B.OPR INT
2026-01-10,2026,1,SITC,-0.3406,2026,2799.0,B.OPR INT
2026-01-11,2026,1,WHL,-0.5851,2026,2695.0,B.OPR INT
2026-01-12,2026,1,RCL,-0.2345,2026,2615.0,B.OPR INT
2026-01-13,2026,1,YML,-0.0046,2026,2143.0,B.OPR INT
2026-01-14,2026,1,SSL,0.2373,2026,1674.0,B.OPR INT
2026-01-15,2026,1,KMTC,-0.2787,2026,1537.0,B.OPR INT
2026-01-16,2026,1,TSL,0.0,2026,1421.0,B.OPR INT
2026-01-17,2026,1,HMM,1.7778,2026,1175.0,B.OPR INT
2026-01-18,2026,1,GSL,-0.231,2026,1082.0,B.OPR INT
2026-01-19,2026,1,OTHERS,0.1077,2026,967.0,B.OPR INT
2026-01-20,2026,1,XCL,0.4459,2026,856.0,B.OPR INT
2026-01-21,2026,1,NSS,0.0,2026,683.0,B.OPR INT
2026-01-22,2026,1,SWI,9.5769,2026,275.0,B.OPR INT
2026-01-23,2026,1,MELL,-0.465,2026,130.0,B.OPR INT
2026-01-24,2026,1,KRL,0.0,2026,0.0,B.OPR INT
2026-01-25,2026,1,BEN,0.0,2026,0.0,B.OPR INT
2026-01-26,2026,1,KSL,0.0,2026,0.0,B.OPR INT
